"Log_BG","Log_Freq_HAL","Ortho_N","Stimulus","Type","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Experimental_intro","correct_Introduction","correct_Practice_intro","correct_experimenter_kb","correct_response","count_End_Of_Experiment","count_End_Of_Practice","count_Experimental_Loop","count_Experimental_intro","count_Fixation","count_Introduction","count_Practice_Loop","count_Practice_intro","count_Stimulus","count_block_break_feedback","count_experimental_sequence","count_experimenter_kb","count_increment_trial_count","count_init_trial_count","count_logger","count_practice_sequence","count_right","count_task","count_wrong","datetime","description","disable_garbage_collection","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Experimental_Loop","live_row_Practice_Loop","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_always_upload_data","osf_always_upload_experiment","osf_datanode_id","osf_id","repeat_cycle","response","response_End_Of_Experiment","response_Experimental_intro","response_Introduction","response_Practice_intro","response_block_break_feedback","response_experimenter_kb","response_time","response_time_End_Of_Experiment","response_time_Experimental_intro","response_time_Introduction","response_time_Practice_intro","response_time_block_break_feedback","response_time_experimenter_kb","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_End_Of_Experiment","time_End_Of_Practice","time_Experimental_Loop","time_Experimental_intro","time_Fixation","time_Introduction","time_Practice_Loop","time_Practice_intro","time_Stimulus","time_block_break_feedback","time_experimental_sequence","time_experimenter_kb","time_increment_trial_count","time_init_trial_count","time_logger","time_practice_sequence","time_right","time_task","time_wrong","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"3.302475237","0","7","leel","non-word","89.01098901098901","89.01098901098901","812.4725274725274","812.4725274725274","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","181","0","0","0","181","2","177","181","177","0","177","3","181","0","181","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","177","177","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","806","NA","2002","27712","6523","53429","806","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","468398","4024","38263","31739","468899","362462","468396","468899","468322","51856","469709","45838","467822","4013","461269","Lexical Decision Task","162","147870","182","yes","1024"
"2.814027728","8.2","4","foam","word","89.07103825136612","89.07103825136612","811.3005464480874","811.3005464480874","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","182","0","0","0","182","2","178","182","178","0","178","3","182","0","182","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","178","178","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","598","NA","2002","27712","6523","53429","598","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","470289","4024","38263","31739","470796","362462","470288","470796","470213","51856","471396","45838","469713","4013","461269","Lexical Decision Task","163","148468","183","yes","1024"
"2.6599162","0","6","flug","non-word","89.1304347826087","89.1304347826087","812.3369565217391","812.3369565217391","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","183","0","0","0","183","2","179","183","179","0","179","3","183","0","183","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","179","179","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","1002","NA","2002","27712","6523","53429","1002","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","471988","4024","38263","31739","472491","362462","471986","472492","471910","51856","473495","45838","471409","4013","461269","Lexical Decision Task","164","149470","184","yes","1024"
"2.821076612","0","4","lult","non-word","89.1891891891892","89.1891891891892","812","812","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","184","0","0","0","184","2","180","184","180","0","180","3","184","0","184","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","180","180","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","750","NA","2002","27712","6523","53429","750","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","474073","4024","38263","31739","474578","362462","474071","474578","474005","51856","475330","45838","473505","4013","461269","Lexical Decision Task","165","150220","185","yes","1024"
"2.698387659","6.66","7","skid","word","89.24731182795699","89.24731182795699","811.510752688172","811.510752688172","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","185","0","0","0","185","2","181","185","181","0","181","3","185","0","185","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","181","181","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","721","NA","2002","27712","6523","53429","721","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","475902","4024","38263","31739","476407","362462","475901","476408","475834","51856","477130","45838","475334","4013","461269","Lexical Decision Task","166","150941","186","yes","1024"
"3.082307743","9.68","8","camp","word","88.77005347593582","88.77005347593582","809.9893048128342","809.9893048128342","black","no","legacy","legacy","legacy","0","uniform","0","undefined","undefined","undefined","0","j","0","0","0","0","186","0","0","0","186","2","182","186","182","0","182","3","186","0","186","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","182","182","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","527","NA","2002","27712","6523","53429","527","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","477717","4024","38263","31739","478222","362462","477715","478223","477642","51856","478751","45838","477142","4013","461269","Lexical Decision Task","166","151468","187","yes","1024"
"2.755364069","7.72","2","hoax","word","88.82978723404256","88.82978723404256","809.6648936170212","809.6648936170212","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","187","0","0","0","187","2","183","187","183","0","183","3","187","0","187","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","183","183","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","749","NA","2002","27712","6523","53429","749","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","480335","4024","38263","31739","480837","362462","480334","480837","480263","51856","481588","45838","477142","4013","478763","Lexical Decision Task","167","152217","188","yes","1024"
"2.695770526","7.34","6","pawn","word","88.88888888888889","88.88888888888889","808.2857142857143","808.2857142857143","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","188","0","0","0","188","2","184","188","184","0","184","3","188","0","188","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","184","184","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","549","NA","2002","27712","6523","53429","549","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","482173","4024","38263","31739","482674","362462","482171","482674","482092","51856","483225","45838","481592","4013","478763","Lexical Decision Task","168","152766","189","yes","1024"
"2.616654026","9.37","5","gift","word","88.94736842105263","88.94736842105263","806.8947368421053","806.8947368421053","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","189","0","0","0","189","2","185","189","185","0","185","3","189","0","189","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","185","185","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","544","NA","2002","27712","6523","53429","544","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","483809","4024","38263","31739","484313","362462","483807","484314","483734","51856","484860","45838","483234","4013","478763","Lexical Decision Task","169","153310","190","yes","1024"
"2.69019608","9.01","2","myth","word","89.00523560209425","89.00523560209425","805.6753926701571","805.6753926701571","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","190","0","0","0","190","2","186","190","186","0","186","3","190","0","190","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","186","186","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","574","NA","2002","27712","6523","53429","574","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","485441","4024","38263","31739","485942","362462","485439","485942","485363","51856","486519","45838","484863","4013","478763","Lexical Decision Task","170","153884","191","yes","1024"
"3.088136089","8.32","9","worm","word","89.0625","89.0625","804.1927083333334","804.1927083333334","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","191","0","0","0","191","2","187","191","187","0","187","3","191","0","191","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","187","187","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","521","NA","2002","27712","6523","53429","521","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","487107","4024","38263","31739","487611","362462","487105","487611","487027","51856","488134","45838","486527","4013","478763","Lexical Decision Task","171","154405","192","yes","1024"
"3.031408464","0","7","drow","non-word","89.11917098445596","89.11917098445596","804.5854922279793","804.5854922279793","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","192","0","0","0","192","2","188","192","188","0","188","3","192","0","192","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","188","188","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","880","NA","2002","27712","6523","53429","880","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","488725","4024","38263","31739","489229","362462","488723","489229","488650","51856","490111","45838","488150","4013","478763","Lexical Decision Task","172","155285","193","yes","1024"
"2.898725182","0","7","turl","non-word","89.17525773195877","89.17525773195877","803.6855670103092","803.6855670103092","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","193","0","0","0","193","2","189","193","189","0","189","3","193","0","193","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","189","189","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","630","NA","2002","27712","6523","53429","630","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","490697","4024","38263","31739","491200","362462","490695","491200","490621","51856","491832","45838","490121","4013","478763","Lexical Decision Task","173","155915","194","yes","1024"
